2026-06-02 19:13:30,118 |INFO |test |
 | 2026-06-02 19:24:34,718 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:24:34,718 |INFO |test |
 | 2026-06-02 19:24:35,827 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:24:35,827 |INFO |test |
 | 2026-06-02 19:24:47,274 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:24:47,274 |INFO |test |
 | 2026-06-02 19:24:48,467 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:24:48,467 |INFO |test |
 | 2026-06-02 19:24:52,990 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:24:52,990 |INFO |test |
 | 2026-06-02 19:24:59,135 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:24:59,135 |INFO |test |
 | 2026-06-02 19:25:01,015 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:25:01,016 |INFO |test |
 | 2026-06-02 19:25:03,242 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:25:03,242 |INFO |test |
 | 2026-06-02 19:25:07,282 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:25:07,282 |INFO |test |
 | 2026-06-02 19:25:18,848 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:25:18,848 |INFO |test |
 | 2026-06-02 19:25:19,949 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:25:19,950 |INFO |test |
 | 2026-06-02 19:25:21,885 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:25:21,885 |INFO |test |
 | 2026-06-02 19:25:24,038 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:25:24,038 |INFO |test |
 | 2026-06-02 19:26:33,789 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:26:33,789 |INFO |test |
 | 2026-06-02 19:28:04,100 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:28:04,101 |INFO |test |
 | 2026-06-02 19:28:20,659 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:28:20,659 |INFO |test |
 | 2026-06-02 19:28:39,596 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:28:39,596 |INFO |test |
 | 2026-06-02 19:28:42,058 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:28:42,058 |INFO |test |
 | 2026-06-02 19:28:46,974 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:28:46,974 |INFO |test |
 | 2026-06-02 19:28:49,737 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:28:49,737 |INFO |test |
 | 2026-06-02 19:29:03,113 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:29:03,113 |INFO |test |
 | 2026-06-02 19:29:14,403 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:29:14,404 |INFO |test |
 | 2026-06-02 19:29:15,894 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:29:15,894 |INFO |test |
 | 2026-06-02 19:29:37,805 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:29:37,805 |INFO |test |
 | 2026-06-02 19:29:44,086 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:29:44,086 |INFO |test |
 | 2026-06-02 19:29:46,922 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:29:46,923 |INFO |test |
 | 2026-06-02 19:30:05,841 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:30:05,842 |INFO |test |
 | 2026-06-02 19:30:06,984 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:30:06,985 |INFO |test |
 | 2026-06-02 19:30:09,510 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:30:09,510 |INFO |test |
 | 2026-06-02 19:30:12,680 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:30:12,680 |INFO |test |
 | 2026-06-02 19:30:17,032 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:30:17,033 |INFO |test |
 | 2026-06-02 19:30:19,163 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:30:19,164 |INFO |test |
 | 2026-06-02 19:30:20,616 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:30:20,617 |INFO |test |
 | 2026-06-02 19:30:28,872 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:30:28,872 |INFO |test |
 | 2026-06-02 19:31:00,856 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:31:00,856 |INFO |test |
 | 2026-06-02 19:31:16,952 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:31:16,952 |INFO |test |
 | 2026-06-02 19:31:19,880 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:31:19,880 |INFO |test |
 | 2026-06-02 19:31:21,321 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:31:21,321 |INFO |test |
 | 2026-06-02 19:31:28,333 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:31:28,334 |INFO |test |
 | 2026-06-02 19:31:29,761 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:31:29,761 |INFO |test |
 | 2026-06-02 19:31:34,313 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:31:34,313 |INFO |test |
 | 2026-06-02 19:32:16,136 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:32:16,136 |INFO |test |
 | 2026-06-02 19:32:19,767 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:32:19,767 |INFO |test |
 | 2026-06-02 19:32:22,331 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:32:22,331 |INFO |test |
 | 2026-06-02 19:32:26,544 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:32:26,544 |INFO |test |
 | 2026-06-02 19:32:32,784 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:32:32,784 |INFO |test |
 | 2026-06-02 19:32:34,264 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:32:34,264 |INFO |test |
 | 2026-06-02 19:32:43,909 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:32:43,909 |INFO |test |
 | 2026-06-02 19:34:10,800 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:34:10,800 |INFO |test |
 | 2026-06-02 19:34:11,235 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:34:11,235 |INFO |test |
 | 2026-06-02 19:36:03,196 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:36:03,196 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:36:03,196 |INFO |test |
 | 2026-06-02 19:36:03,196 |INFO |test |
 | 2026-06-02 19:36:11,645 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:36:11,646 |INFO |test |
 | 2026-06-02 19:36:11,701 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:36:11,702 |INFO |test |
 | 2026-06-02 19:36:16,234 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:36:16,234 |INFO |test |
 | 2026-06-02 19:36:16,323 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:36:16,323 |INFO |test |
 | 2026-06-02 19:36:23,131 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:36:23,132 |INFO |test |
 | 2026-06-02 19:36:23,166 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:36:23,166 |INFO |test |
 | 2026-06-02 19:36:25,217 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:36:25,217 |INFO |test |
 | 2026-06-02 19:36:25,225 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:36:25,226 |INFO |test |
 | 2026-06-02 19:36:35,695 |INFO |start |
 | 2026-06-02 19:36:35,695 |INFO |Purchace successful:Meir bought phone |
 | 2026-06-02 19:40:06,161 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:40:06,161 |INFO |test |
 | 2026-06-02 19:40:06,162 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:40:06,163 |INFO |test |
 | 2026-06-02 19:40:11,589 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:40:11,589 |INFO |test |
 | 2026-06-02 19:40:11,593 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:40:11,594 |INFO |test |
 | 2026-06-02 19:40:14,625 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:40:14,625 |INFO |test |
 | 2026-06-02 19:40:14,630 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:40:14,630 |INFO |test |
 | 2026-06-02 19:40:51,680 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:40:51,680 |INFO |test |
 | 2026-06-02 19:40:51,690 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:40:51,690 |INFO |test |
 | 2026-06-02 19:41:13,333 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:13,334 |INFO |test |
 | 2026-06-02 19:41:13,333 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:13,334 |INFO |test |
 | 2026-06-02 19:41:14,667 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:14,667 |INFO |test |
 | 2026-06-02 19:41:14,690 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:14,691 |INFO |test |
 | 2026-06-02 19:41:15,949 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:15,949 |INFO |test |
 | 2026-06-02 19:41:15,953 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:15,953 |INFO |test |
 | 2026-06-02 19:41:18,038 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:18,038 |INFO |test |
 | 2026-06-02 19:41:18,047 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:18,047 |INFO |test |
 | 2026-06-02 19:41:19,664 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:19,664 |INFO |test |
 | 2026-06-02 19:41:19,666 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:19,666 |INFO |test |
 | 2026-06-02 19:41:22,106 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:22,106 |INFO |test |
 | 2026-06-02 19:41:22,117 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:22,117 |INFO |test |
 | 2026-06-02 19:41:24,781 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:24,782 |INFO |test |
 | 2026-06-02 19:41:24,800 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:24,800 |INFO |test |
 | 2026-06-02 19:41:28,553 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:28,553 |INFO |test |
 | 2026-06-02 19:41:28,579 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:28,579 |INFO |test |
 | 2026-06-02 19:41:30,901 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:30,901 |INFO |test |
 | 2026-06-02 19:41:30,933 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:30,933 |INFO |test |
 | 2026-06-02 19:41:54,886 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:54,886 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:54,886 |INFO |test |
 | 2026-06-02 19:41:54,887 |INFO |test |
 | 2026-06-02 19:41:57,477 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:57,477 |INFO |test |
 | 2026-06-02 19:41:57,554 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:41:57,555 |INFO |test |
 | 2026-06-02 19:42:03,954 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:42:03,954 |INFO |test |
 | 2026-06-02 19:42:04,105 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:42:04,105 |INFO |test |
 | 2026-06-02 19:42:05,658 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:42:05,658 |INFO |test |
 | 2026-06-02 19:42:05,835 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:42:05,836 |INFO |test |
 | 2026-06-02 19:42:10,197 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:42:10,197 |INFO |test |
 | 2026-06-02 19:42:10,413 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:42:10,413 |INFO |test |
 | 2026-06-02 19:42:15,698 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:42:15,698 |INFO |test |
 | 2026-06-02 19:42:15,709 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:42:15,710 |INFO |test |
 | 2026-06-02 19:42:19,209 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:42:19,209 |INFO |test |
 | 2026-06-02 19:42:19,214 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:42:19,214 |INFO |test |
 | 2026-06-02 19:42:22,659 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:42:22,659 |INFO |test |
 | 2026-06-02 19:42:22,659 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:42:22,659 |INFO |test |
 | 2026-06-02 19:42:37,253 |INFO |start |
 | 2026-06-02 19:42:37,254 |ERROR |error %s not int  |
 | 2026-06-02 19:45:27,403 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:45:27,403 |INFO |test |
 | 2026-06-02 19:45:27,454 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:45:27,454 |INFO |test |
 | 2026-06-02 19:46:35,628 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:46:35,628 |INFO |test |
 | 2026-06-02 19:46:35,636 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:46:35,636 |INFO |test |
 | 2026-06-02 19:46:47,663 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:46:47,663 |INFO |test |
 | 2026-06-02 19:46:47,668 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:46:47,668 |INFO |test |
 | 2026-06-02 19:46:54,020 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:46:54,020 |INFO |test |
 | 2026-06-02 19:46:54,028 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:46:54,028 |INFO |test |
 | 2026-06-02 19:46:57,389 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:46:57,389 |INFO |test |
 | 2026-06-02 19:46:57,398 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:46:57,398 |INFO |test |
 | 2026-06-02 19:46:59,417 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:46:59,417 |INFO |test |
 | 2026-06-02 19:46:59,434 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:46:59,434 |INFO |test |
 | 2026-06-02 19:47:00,447 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:47:00,447 |INFO |test |
 | 2026-06-02 19:47:00,711 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:47:00,711 |INFO |test |
 | 2026-06-02 19:47:02,690 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:47:02,690 |INFO |test |
 | 2026-06-02 19:47:02,693 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:47:02,693 |INFO |test |
 | 2026-06-02 19:47:06,654 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:47:06,654 |INFO |test |
 | 2026-06-02 19:47:06,656 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:47:06,656 |INFO |test |
 | 2026-06-02 19:47:10,061 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:47:10,061 |INFO |test |
 | 2026-06-02 19:47:10,109 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:47:10,110 |INFO |test |
 | 2026-06-02 19:47:16,103 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:47:16,104 |INFO |test |
 | 2026-06-02 19:47:16,206 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:47:16,207 |INFO |test |
 | 2026-06-02 19:47:18,931 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:47:18,931 |INFO |test |
 | 2026-06-02 19:47:19,084 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:47:19,084 |INFO |test |
 | 2026-06-02 19:48:30,770 |INFO |start |
 | 2026-06-02 19:48:30,770 |ERROR |error %s not int  |
 | 2026-06-02 19:51:28,364 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:51:28,364 |INFO |test |
 | 2026-06-02 19:51:28,379 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:51:28,380 |INFO |test |
 | 2026-06-02 19:51:31,761 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:51:31,761 |INFO |test |
 | 2026-06-02 19:51:31,823 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:51:31,823 |INFO |test |
 | 2026-06-02 19:51:50,972 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:51:50,972 |INFO |test |
 | 2026-06-02 19:51:50,980 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:51:50,980 |INFO |test |
 | 2026-06-02 19:51:54,303 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:51:54,303 |INFO |test |
 | 2026-06-02 19:51:54,369 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:51:54,369 |INFO |test |
 | 2026-06-02 19:51:56,171 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:51:56,171 |INFO |test |
 | 2026-06-02 19:51:56,220 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 19:51:56,220 |INFO |test |
 | 2026-06-02 20:05:58,969 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 20:05:58,969 |INFO |test |
 | 2026-06-02 20:05:59,184 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 20:05:59,184 |INFO |test |
 | 2026-06-02 20:06:03,452 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 20:06:03,453 |INFO |test |
 | 2026-06-02 20:06:03,505 |INFO |my name Meir and I bought 1 item |
 | 2026-06-02 20:06:03,506 |INFO |test |
 | 2026-06-03 15:24:38,839 |INFO |my name Meir and I bought 1 item |
 | 2026-06-03 15:24:38,839 |INFO |test |
 | 2026-06-03 15:24:39,311 |INFO |my name Meir and I bought 1 item |
 | 2026-06-03 15:24:39,311 |INFO |test |
 | 2026-06-03 15:28:06,872 |INFO |my name Meir and I bought 1 item |
 | 2026-06-03 15:28:06,873 |INFO |test |
 | 2026-06-03 15:28:07,921 |INFO |my name Meir and I bought 1 item |
 | 2026-06-03 15:28:07,921 |INFO |test |
 | 2026-06-03 15:29:05,028 |INFO |my name Meir and I bought 1 item |
 | 2026-06-03 15:29:05,028 |INFO |test |
 | 2026-06-03 15:29:06,160 |INFO |my name Meir and I bought 1 item |
 | 2026-06-03 15:29:06,161 |INFO |test |
